N ID,Visit name,Quarter ID_original,Combined1,Combined,SCM Type,AID,Type of bacteria,Type of bacteria1,Bacteria_groups,Bacteria_groups_code,Any_pathogen,NAS,Mammaliicoccus,NASM,Gram_neg,Other_bac,Staph_au,Not_iden,Strept,Code for bacterial class,CMT score,Bacterial growth,Quarter ID,QP,QP_RL,QP_FH,T_shape,T_lesion,T_congenital1,AID,AID_original,B_mastitis,Age,Age_code,Breed,Breed1,Breed_Code,BCS,BCS_code,BCS1,A_my,Milk yield_code,L_stage,L_stage code,Pregnancy,Parity,Parity_code,Parity_code1,U_symmetry,U_shape,T_block,T_congenital,T_position,C_hind_quarter,U_dis,H_any_dis,H_lameness,H_cm,H_abort,H_calf_m,FID_original,FID,District,Visit name,F_mastitis,BMSCC,Log10BMSCC,R_system,Rs_code,Month,Season,Education,TN_Buffalo,N_lactating,Breeds,Breed_code,Feeding_S,T_feed,B_source,Wash_buffalo,Control_milk,Wash_udder,Dry_udder,T_dipping,T_hand_milk1,T_hand_milk,Fre_milking,Udder_hygiene,Milker_hygiene,N_milker,Milk_cm_last
36,Sandwip,F36A2FL,Culture negative,Culture negative,0,22,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F36A2FL,FL,Left,Front,3,0,0,22,2,1,5,1,Crossbreed,Crossbreed,2,4,1,Moderate,3,1,12,3,1,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,36,7,Chattogram,Sandwip,0,"149,000",5.17,Bathan,0,February,0,0,13,3,Both,0,1,1,2,0,0,0,0,3,7,1,1,4,3,0,0
39,Sandwip,F36A3FL,Culture negative,Culture negative,0,23,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F36A3FL,FL,Left,Front,3,0,0,23,3,1,5,1,Crossbreed,Crossbreed,2,4,1,Moderate,4,1,4,1,2,2,2,2,1,2,0,0,1,2,0,0,0,0,0,0,36,7,Chattogram,Sandwip,0,"149,000",5.17,Bathan,0,February,0,0,13,3,Both,0,1,1,2,0,0,0,0,3,7,1,1,4,3,0,0
1292,Noakhali,F266A1FL,Culture negative,Culture negative,0,717,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F266A1FL,FL,Left,Front,1,0,1,717,1,0,5,1,Indigenous,Indigenous,1,4,1,Moderate,2,0,5,1,2,2,2,2,1,3,0,0,1,3,0,0,0,0,0,0,266,229,Noakhali,Noakhali,0,"171,000",5.23,Semi-Bathan,1,April,1,1,48,14,River type,1,1,1,2,0,1,0,0,3,7,1,1,4,3,1,0
1293,Noakhali,F266A2HL,Culture negative,Culture negative,0,718,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F266A2HL,HL,Left,Hind,1,0,0,718,2,1,6,1,Crossbreed,Crossbreed,2,4,1,Moderate,1,0,6,1,2,2,2,2,1,3,0,0,4,2,0,0,1,0,0,0,266,229,Noakhali,Noakhali,0,"171,000",5.23,Semi-Bathan,1,April,1,1,48,14,River type,1,1,1,2,0,1,0,0,3,7,1,1,4,3,1,0
1058,Rajshahi,F228A3HL,Culture negative,Culture negative,1,585,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F228A3HL,HL,Left,Hind,,,,585,3,1,6,1,Crossbreed,Crossbreed,2,4,1,Moderate,1.5,0,5,1,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,228,191,Rajshahi,Rajshahi,0,"147,000",5.17,Semi-intensive,3,March,1,1,21,8,River type,1,2,3,0,0,1,0,0,3,7,1,1,4,3,1,0
1294,Noakhali,F266A2HR,Culture negative,Culture negative,1,718,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F266A2HR,HR,Right,Hind,1,0,0,718,2,1,6,1,Crossbreed,Crossbreed,2,4,1,Moderate,1,0,6,1,2,2,2,2,1,3,0,0,4,2,0,0,1,0,0,0,266,229,Noakhali,Noakhali,0,"171,000",5.23,Semi-Bathan,1,April,1,1,48,14,River type,1,1,1,2,0,1,0,0,3,7,1,1,4,3,1,0
1344,Noakhali,F273A1FL,Culture negative,Culture negative,0,744,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F273A1FL,FL,Left,Front,1,0,0,744,1,1,6,1,Indigenous,Indigenous,1,4,1,Moderate,2,0,6,1,2,2,2,2,1,3,0,0,1,2,0,1,1,0,0,0,273,236,Noakhali,Noakhali,1,"435,000",5.64,Semi-Bathan,1,April,1,0,26,5,River type,1,1,1,,0,0,0,0,3,,,1,4,3,,0
1345,Noakhali,F273A1FR,Empedobacter falsenii ,Empedobacter ,1,744,Gram negative,Gram negative,Gram-negative,3,1,0,0,0,1,0,0,0,0,4,2,Single,F273A1FR,FR,Right,Front,1,0,0,744,1,1,6,1,Indigenous,Indigenous,1,4,1,Moderate,2,0,6,1,2,2,2,2,1,3,0,0,1,2,0,1,1,0,0,0,273,236,Noakhali,Noakhali,1,"435,000",5.64,Semi-Bathan,1,April,1,0,26,5,River type,1,1,1,,0,0,0,0,3,,,1,4,3,,0
588,Jamalpur,F134A2FR,Culture negative,Culture negative,0,305,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F134A2FR,FR,Right,Front,1,0,0,305,2,0,10,3,Indigenous,Indigenous,1,4,1,Moderate,3,1,4,1,2,3,3,3,1,3,0,0,1,2,0,1,0,0,0,0,134,98,Jamalpur,Jamalpur,0,"95,000",4.98,Semi-intensive,3,December,0,1,37,19,River type,1,2,3,2,0,1,0,0,3,1,1,2,4,2,1,1
751,Jamalpur,F159A5HR,Culture negative,Culture negative,0,402,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F159A5HR,HR,Right,Hind,1,0,0,402,5,0,7,2,Crossbreed,Crossbreed,2,4,1,Moderate,7,1,12,3,1,3,3,3,1,1,0,0,1,3,0,0,0,0,0,0,159,123,Jamalpur,Jamalpur,0,"104,000",5.02,Semi-intensive,3,December,0,0,30,13,,,2,3,2,0,0,0,0,3,1,1,2,4,1,0,0
647,Jamalpur,F143A2HR,Culture negative,Culture negative,0,340,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F143A2HR,HR,Right,Hind,2,0,0,340,2,0,6,1,Indigenous,Indigenous,1,4,1,Moderate,,,4,1,2,3,3,3,1,3,0,0,2,2,0,0,0,0,0,0,143,107,Jamalpur,Jamalpur,0,"168,000",5.23,Semi-Bathan,1,December,0,0,12,7,River type,1,2,3,0,0,1,0,0,3,1,1,1,4,3,0,0
532,Jamalpur,F126A1FR,Culture negative,Culture negative,0,272,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F126A1FR,FR,Right,Front,1,0,0,272,1,1,5,1,Crossbreed,Crossbreed,2,4,1,Moderate,6,1,2.5,0,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,126,90,Jamalpur,Jamalpur,1,"207,000",5.32,Semi-Bathan,1,December,0,1,37,17,River type,1,2,1,2,0,0,0,0,3,1,1,1,4,2,1,1
1093,Rajshahi,F235A2HR,Culture negative,Culture negative,0,603,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F235A2HR,HR,Right,Hind,1,0,0,603,2,1,7,2,Crossbreed,Crossbreed,2,4,1,Moderate,2,0,12,3,1,3,3,3,1,2,0,0,1,1,0,0,0,0,0,0,235,198,Rajshahi,Rajshahi,1,"282,000",5.45,Semi-intensive,3,March,1,1,10,3,River type,1,2,1,0,0,1,0,0,3,1,1,1,4,3,1,0
1248,Noakhali,F258A5HR,Culture negative,Culture negative,0,694,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F258A5HR,HR,Right,Hind,1,0,0,694,5,1,9,3,Crossbreed,Crossbreed,2,4,1,Moderate,1.5,0,5,1,1,3,3,3,1,3,0,0,1,2,0,1,0,0,0,1,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
1378,Noakhali,F281A2FR,Culture negative,Culture negative,0,766,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F281A2FR,FR,Right,Front,1,0,0,766,2,0,7,2,Indigenous,Indigenous,1,4,1,Moderate,1,0,2,0,2,3,3,3,1,3,0,0,1,1,0,1,1,0,0,0,281,242,Noakhali,Noakhali,1,"442,000",5.65,Semi-Bathan,1,April,1,,17,7,River type,1,1,1,0,0,0,0,0,3,1,1,1,4,3,1,0
542,Jamalpur,F128A2FL,Culture negative,Culture negative,1,280,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F128A2FL,FL,Left,Front,1,0,0,280,2,1,9,3,Indigenous,Indigenous,1,4,1,Moderate,,,1.5,0,2,3,3,3,1,3,0,0,1,1,0,1,0,0,0,0,128,92,Jamalpur,Jamalpur,0,"170,000",5.23,Semi-Bathan,1,December,0,1,37,19,River type,1,2,"1,2",1,0,1,0,0,3,1,1,2,4,2,0,0
1092,Rajshahi,F235A2FL,Culture negative,Culture negative,1,603,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F235A2FL,FL,Left,Front,1,0,0,603,2,1,7,2,Crossbreed,Crossbreed,2,4,1,Moderate,2,0,12,3,1,3,3,3,1,2,0,0,1,1,0,0,0,0,0,0,235,198,Rajshahi,Rajshahi,1,"282,000",5.45,Semi-intensive,3,March,1,1,10,3,River type,1,2,1,0,0,1,0,0,3,1,1,1,4,3,1,0
1376,Noakhali,F280A5FR,Culture negative,Culture negative,1,764,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F280A5FR,FR,Right,Front,1,0,1,764,5,1,8,2,Crossbreed,Crossbreed,2,4,1,Moderate,2,0,4,1,2,3,3,3,1,3,0,1,4,1,0,1,1,0,0,0,280,241,Noakhali,Noakhali,1,"414,000",5.62,Semi-Bathan,1,April,1,,12,4,River type,1,1,1,0,0,0,0,0,3,1,1,1,4,3,1,0
558,Jamalpur,F131A3FR,Culture negative,Culture negative,1,290,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F131A3FR,FR,Right,Front,1,0,0,290,3,1,7,2,Indigenous,Indigenous,1,4,1,Moderate,5,1,3,0,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,131,95,Jamalpur,Jamalpur,1,"503,000",5.7,Semi-Bathan,1,December,0,1,22,10,River type,1,2,3,2,0,1,0,0,3,1,1,2,4,3,0,0
543,Jamalpur,F128A2FR,Corynebacterium ulcerans Corynebacterium efficiens,Corynebacterium,1,280,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Double,F128A2FR,FR,Right,Front,1,0,0,280,2,1,9,3,Indigenous,Indigenous,1,4,1,Moderate,,,1.5,0,2,3,3,3,1,3,0,0,1,1,0,1,0,0,0,0,128,92,Jamalpur,Jamalpur,0,"170,000",5.23,Semi-Bathan,1,December,0,1,37,19,River type,1,2,"1,2",1,0,1,0,0,3,1,1,2,4,2,0,0
1229,Noakhali,F258A27FR,Micrococcus endophyticus ,Micrococcus ,1,682,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,2,Single,F258A27FR,FR,Right,Front,1,0,0,682,27,1,8,2,Crossbreed,Crossbreed,2,4,1,Moderate,1,0,8,2,1,3,3,3,1,3,0,0,3,1,0,0,0,0,0,0,258,221,Noakhali,Noakhali,1,"304,000",5.48,Semi-intensive,3,March,1,1,157,35,River type,1,2,3,2,0,1,0,0,3,1,1,1,4,3,1,0
559,Jamalpur,F131A3HL,Not-identified ,Not-identified ,0,290,,,Not-identified ,6,1,0,0,0,0,0,0,1,0,,1,,F131A3HL,HL,Left,Hind,3,0,0,290,3,1,7,2,Indigenous,Indigenous,1,4,1,Moderate,5,1,3,0,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,131,95,Jamalpur,Jamalpur,1,"503,000",5.7,Semi-Bathan,1,December,0,1,22,10,River type,1,2,3,2,0,1,0,0,3,1,1,2,4,3,0,0
537,Jamalpur,F126A5FR,Streptococcus uberis ,Streptococcus uberis,0,276,Streptococcus,Streptococcus,Streptococcus,7,1,0,0,0,0,0,0,0,1,3,1,Single,F126A5FR,FR,Right,Front,1,0,0,276,5,0,6,1,Indigenous,Indigenous,1,4,1,Moderate,5.5,1,2.5,0,2,3,3,3,1,3,0,0,1,2,0,0,0,0,0,0,126,90,Jamalpur,Jamalpur,1,"207,000",5.32,Semi-Bathan,1,December,0,1,37,17,River type,1,2,1,2,0,0,0,0,3,1,1,1,4,2,1,1
776,Sylhet,F166A2HL,Culture negative,Culture negative,0,418,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F166A2HL,HL,Left,Hind,2,0,0,418,2,0,13,3,Crossbreed,Crossbreed,2,4,1,Moderate,1.5,0,4,1,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,166,130,Moulvibazar,Sylhet,0,"87,000",4.94,Semi-Bathan,1,January,0,0,14,4,River type,1,1,1,2,0,0,0,0,3,2,2,1,4,3,0,0
1291,Noakhali,F265A3FL,Culture negative,Culture negative,0,716,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F265A3FL,FL,Left,Front,1,0,0,716,3,0,7,2,Indigenous,Indigenous,1,4,1,Moderate,,,5,1,2,3,3,3,1,3,0,0,1,2,0,1,1,0,1,1,265,228,Noakhali,Noakhali,0,"168,000",5.23,Semi-Bathan,1,April,1,1,18,3,River type,1,1,1,0,0,1,0,0,3,2,2,1,4,3,1,0
4,Sandwip,F31A2FR,Culture negative,Culture negative,0,4,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F31A2FR,FR,Right,Front,1,0,0,4,2,0,6,1,Indigenous,Indigenous,1,4,1,Moderate,,,6,1,2,3,3,3,1,1,0,0,2,2,0,1,0,0,0,0,31,2,Chattogram,Sandwip,0,"170,000",5.23,Bathan,0,February,0,1,20,4,Both,0,1,1,2,1,0,1,0,3,2,2,1,3,2,0,0
158,Sandwip,F69A2FR,Culture negative,Culture negative,0,92,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F69A2FR,FR,Right,Front,3,0,0,92,2,1,6,1,Indigenous,Indigenous,1,4,1,Moderate,2,0,5,1,2,3,3,3,2,3,0,0,1,2,0,0,0,0,0,0,69,38,Chattogram,Sandwip,1,"260,000",5.41,Household,2,February,0,1,22,11,River type,1,2,1,2,0,1,0,0,3,2,2,1,4,2,1,0
159,Sandwip,F69A2HR,Culture negative,Culture negative,0,92,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F69A2HR,HR,Right,Hind,3,0,0,92,2,1,6,1,Indigenous,Indigenous,1,4,1,Moderate,2,0,5,1,2,3,3,3,2,3,0,0,1,2,0,0,0,0,0,0,69,38,Chattogram,Sandwip,1,"260,000",5.41,Household,2,February,0,1,22,11,River type,1,2,1,2,0,1,0,0,3,2,2,1,4,2,1,0
59,Sandwip,F44A4FL,Culture negative,Culture negative,0,40,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F44A4FL,FL,Left,Front,3,0,0,40,4,1,9,3,Crossbreed,Crossbreed,2,4,1,Moderate,2,0,6,1,1,3,3,3,2,3,0,0,2,2,0,1,1,0,0,0,44,15,Chattogram,Sandwip,1,"262,000",5.42,Bathan,0,February,0,1,25,10,Both,0,1,1,2,0,1,0,0,3,2,2,1,4,2,0,0
60,Sandwip,F44A4FR,Culture negative,Culture negative,0,40,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F44A4FR,FR,Right,Front,3,0,0,40,4,1,9,3,Crossbreed,Crossbreed,2,4,1,Moderate,2,0,6,1,1,3,3,3,2,3,0,0,2,2,0,1,1,0,0,0,44,15,Chattogram,Sandwip,1,"262,000",5.42,Bathan,0,February,0,1,25,10,Both,0,1,1,2,0,1,0,0,3,2,2,1,4,2,0,0
285,Bhola,F97A2FL,Culture negative,Culture negative,0,153,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F97A2FL,FL,Left,Front,,,,153,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,1,0,4,1,1,3,3,3,1,3,0,0,1,1,0,1,0,0,0,1,97,66,Bhola,Bhola,1,"279,000",5.45,Bathan,0,March,1,0,32,11,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
106,Sandwip,F53A1HR,Culture negative,Culture negative,0,67,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F53A1HR,HR,Right,Hind,1,0,0,67,1,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,1.5,0,,,2,3,3,3,2,3,0,0,2,2,0,0,1,0,0,0,53,23,Chattogram,Sandwip,1,"288,000",5.46,Bathan,0,February,0,1,38,1,River type,1,2,3,2,0,1,0,0,3,2,2,1,4,3,0,0
1141,Noakhali,F246A3FL,Culture negative,Culture negative,0,628,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F246A3FL,FL,Left,Front,1,0,0,628,3,0,10,3,Indigenous,Indigenous,1,4,1,Moderate,1.5,0,4,1,2,3,3,3,1,3,0,0,2,2,0,1,1,0,1,0,246,209,Noakhali,Noakhali,1,"781,000",5.89,Semi-Bathan,1,March,1,0,83,20,River type,1,1,1,0,0,1,0,0,3,2,2,1,4,3,1,0
1168,Noakhali,F250A2HR,Culture negative,Culture negative,0,643,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F250A2HR,HR,Right,Hind,1,0,0,643,2,0,7,2,Indigenous,Indigenous,1,4,1,Moderate,3,1,7,2,2,3,3,3,1,3,0,0,1,3,0,0,1,0,0,0,250,213,Noakhali,Noakhali,1,"858,000",5.93,Household,2,March,1,1,18,6,River type,1,1,1,2,0,1,0,0,3,2,2,1,,3,0,0
1284,Noakhali,F264A2HL,Culture negative,Culture negative,1,713,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F264A2HL,HL,Left,Hind,1,0,0,713,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,2,0,8,2,2,3,3,3,1,3,0,0,1,1,0,1,1,0,0,0,264,227,Noakhali,Noakhali,1,"267,000",5.43,Semi-Bathan,1,March,1,1,28,10,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,1
1285,Noakhali,F264A2HR,Culture negative,Culture negative,1,713,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F264A2HR,HR,Right,Hind,2,0,0,713,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,2,0,8,2,2,3,3,3,1,3,0,0,1,1,0,1,1,0,0,0,264,227,Noakhali,Noakhali,1,"267,000",5.43,Semi-Bathan,1,March,1,1,28,10,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,1
1351,Noakhali,F275A5FL,Culture negative,Culture negative,1,750,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F275A5FL,FL,Left,Front,1,0,0,750,5,1,10,3,Indigenous,Indigenous,1,4,1,Moderate,2,0,7,2,2,3,3,3,1,3,0,0,1,1,1,0,0,0,0,0,275,237,Noakhali,Noakhali,1,"278,000",5.44,Semi-Bathan,1,April,1,0,80,12,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
1352,Noakhali,F275A5FR,Culture negative,Culture negative,1,750,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F275A5FR,FR,Right,Front,1,0,0,750,5,1,10,3,Indigenous,Indigenous,1,4,1,Moderate,2,0,7,2,2,3,3,3,1,3,0,0,1,1,1,0,0,0,0,0,275,237,Noakhali,Noakhali,1,"278,000",5.44,Semi-Bathan,1,April,1,0,80,12,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
1353,Noakhali,F275A5HL,Culture negative,Culture negative,1,750,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F275A5HL,HL,Left,Hind,1,0,0,750,5,1,10,3,Indigenous,Indigenous,1,4,1,Moderate,2,0,7,2,2,3,3,3,1,3,0,0,1,1,1,0,0,0,0,0,275,237,Noakhali,Noakhali,1,"278,000",5.44,Semi-Bathan,1,April,1,0,80,12,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
286,Bhola,F97A2HL,Culture negative,Culture negative,1,153,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F97A2HL,HL,Left,Hind,,,,153,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,1,0,4,1,1,3,3,3,1,3,0,0,1,1,0,1,0,0,0,1,97,66,Bhola,Bhola,1,"279,000",5.45,Bathan,0,March,1,0,32,11,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
287,Bhola,F97A2HR,Culture negative,Culture negative,1,153,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F97A2HR,HR,Right,Hind,,,,153,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,1,0,4,1,1,3,3,3,1,3,0,0,1,1,0,1,0,0,0,1,97,66,Bhola,Bhola,1,"279,000",5.45,Bathan,0,March,1,0,32,11,River type,1,1,1,2,0,1,0,0,3,2,2,1,4,3,1,0
105,Sandwip,F53A1HL,Culture negative,Culture negative,1,67,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F53A1HL,HL,Left,Hind,1,0,0,67,1,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,1.5,0,,,2,3,3,3,2,3,0,0,2,2,0,0,1,0,0,0,53,23,Chattogram,Sandwip,1,"288,000",5.46,Bathan,0,February,0,1,38,1,River type,1,2,3,2,0,1,0,0,3,2,2,1,4,3,0,0
768,Sylhet,F164A3HR,Micrococcus luteus ,Micrococcus ,0,413,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F164A3HR,HR,Right,Hind,2,0,0,413,3,0,8,2,Indigenous,Indigenous,1,4,1,Moderate,1.5,0,12,3,2,3,3,3,1,3,0,0,1,3,0,0,0,0,0,0,164,128,Moulvibazar,Sylhet,0,"131,000",5.12,Semi-Bathan,1,January,0,0,22,3,Both,0,1,1,2,0,0,0,0,3,2,2,1,4,3,0,0
104,Sandwip,F52A3FL,Corynebacterium efficiens ,Corynebacterium,0,66,Other bacteria,Other bacteria,Other bacteria,4,1,0,0,0,0,1,0,0,0,5,1,Single,F52A3FL,FL,Left,Front,1,0,0,66,3,0,10,3,Crossbreed,Crossbreed,2,4,1,Moderate,1,0,0.5,0,2,3,3,3,1,3,0,0,1,1,0,0,0,0,0,1,52,22,Chattogram,Sandwip,0,"151,000",5.18,Bathan,0,February,0,2,30,5,River type,1,2,3,2,0,0,0,0,3,2,2,1,4,3,0,0
1303,Noakhali,F267A2HL,Not-identified ,Not-identified ,1,723,,,Not-identified ,6,1,0,0,0,0,0,0,1,0,,2,,F267A2HL,HL,Left,Hind,1,0,0,723,2,1,7,2,Indigenous,Indigenous,1,4,1,Moderate,1.5,0,10,3,1,3,3,3,1,3,0,0,1,2,0,0,1,0,0,0,267,230,Noakhali,Noakhali,1,"262,000",5.42,Semi-intensive,3,March,1,3,50,17,River type,1,2,1,0,0,1,0,0,3,2,2,2,4,3,0,0
14,Sandwip,F33A3FR,Culture negative,Culture negative,0,10,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,1,Culture negative,F33A3FR,FR,Right,Front,3,0,0,10,3,0,8,2,Crossbreed,Crossbreed,2,4,1,Moderate,1.5,0,3.5,1,2,3,3,3,1,3,0,0,2,2,0,0,0,0,0,0,33,4,Chattogram,Sandwip,0,"86,000",4.93,Bathan,0,February,0,1,33,11,River type,1,2,3,2,0,1,0,0,3,3,3,1,4,2,0,0
196,Bhola,F78A1FL,Culture negative,Culture negative,1,116,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F78A1FL,FL,Left,Front,1,0,0,116,1,1,6,1,Crossbreed,Crossbreed,2,4,1,Moderate,1.2,0,6,1,2,3,3,3,1,3,0,1,2,1,0,1,1,0,0,0,78,47,Bhola,Bhola,1,"302,000",5.48,Household,2,March,1,0,22,3,River type,1,1,1,1,0,1,0,0,3,3,3,1,1,3,0,0
197,Bhola,F78A1FR,Culture negative,Culture negative,1,116,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F78A1FR,FR,Right,Front,1,0,0,116,1,1,6,1,Crossbreed,Crossbreed,2,4,1,Moderate,1.2,0,6,1,2,3,3,3,1,3,0,1,2,1,0,1,1,0,0,0,78,47,Bhola,Bhola,1,"302,000",5.48,Household,2,March,1,0,22,3,River type,1,1,1,1,0,1,0,0,3,3,3,1,1,3,0,0
198,Bhola,F78A1HL,Culture negative,Culture negative,1,116,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F78A1HL,HL,Left,Hind,2,0,0,116,1,1,6,1,Crossbreed,Crossbreed,2,4,1,Moderate,1.2,0,6,1,2,3,3,3,1,3,0,1,2,1,0,1,1,0,0,0,78,47,Bhola,Bhola,1,"302,000",5.48,Household,2,March,1,0,22,3,River type,1,1,1,1,0,1,0,0,3,3,3,1,1,3,0,0
310,Bhola,F100A2FR,Culture negative,Culture negative,1,162,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,3,Culture negative,F100A2FR,FR,Right,Front,1,0,0,162,2,1,10,3,Indigenous,Indigenous,1,4,1,Moderate,,,6,1,,3,3,3,1,3,0,0,1,1,0,0,0,0,0,1,100,69,Bhola,Bhola,1,"673,000",5.83,Bathan,0,March,1,1,36,8,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,3,0,1
303,Bhola,F99A2FR,Culture negative,Culture negative,1,159,Culture negative,Culture negative,Culture negative,0,0,0,0,0,0,0,0,0,0,0,2,Culture negative,F99A2FR,FR,Right,Front,1,0,0,159,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,2,0,6,1,1,3,3,3,1,3,0,0,1,3,0,1,1,0,0,0,99,68,Bhola,Bhola,,,,Bathan,0,March,1,,18,3,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,2,,0
304,Bhola,F99A2HL,Staphylococcus aureus Corynebacterium efficiens,Staphylococcus aureus,0,159,S. aureus,S. aureus,Staphylococcus aureus,5,1,0,0,0,0,0,1,0,0,2,1,Double,F99A2HL,HL,Left,Hind,1,0,0,159,2,1,8,2,Indigenous,Indigenous,1,4,1,Moderate,2,0,6,1,1,3,3,3,1,3,0,0,1,3,0,1,1,0,0,0,99,68,Bhola,Bhola,,,,Bathan,0,March,1,,18,3,River type,1,1,1,2,0,1,0,0,3,3,3,1,4,2,,0
